trial_id,pair_id,trial_number,condition,target_word,participant_id,role,seg,start,end,text,source
116_216_38_1_20250116_103502_coffee_ground,116_216,38,ground,coffee,216,guesser,1,4.935,5.397,spaghetti,textgrid
116_216_38_1_20250116_103502_coffee_ground,116_216,38,ground,coffee,216,guesser,3,7.771,8.27,soup,textgrid
116_216_38_1_20250116_103502_coffee_ground,116_216,38,ground,coffee,216,guesser,5,11.765,12.602,uh coffee,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,1,1.218,1.599,"uh,",textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,3,2.956,3.774,woo!,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,5,4.74,5.533,Growing up,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,7,6.442,8.403,is associated with this thing.,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,9,10.763,12.849,"Almost, that's part of it, but it's not it",textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,10,12.849,13.068,in.,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,12,13.87,14.529,Uhm,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,14,15.306,15.63,It is,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,16,16.213,16.804,specific,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,18,17.258,18.242,to a person,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,20,19.175,20.253,and it tends to come,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,22,20.522,21.765,at some point in the year,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,24,23.416,23.744,no,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,26,25.336,27.833,it's associated with when a person,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,28,28.25,29.829,first entered this world,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,116,clue_giver,30,31.597,35.176,and the specific related to that that occurs every single year,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,1,8.772,9.31,Age.,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,3,10.723,11.1,with,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,5,12.353,12.837,Ag-,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,7,13.086,13.65,-ing,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,9,14.218,15.158,Wisdom.,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,11,22.137,22.909,puberty,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,13,23.741,24.788,"ah, jarring",textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,15,30.25,30.598,birth,textgrid
116_216_39_1_20250116_103539_birthday_ground,116_216,39,ground,birthday,216,guesser,17,34.989,35.586,birthday,textgrid
116_216_40_1_20250116_103547_music_ground,116_216,40,ground,music,116,clue_giver,1,1.164,1.641,uhm,textgrid
116_216_40_1_20250116_103547_music_ground,116_216,40,ground,music,116,clue_giver,3,3.07,4.813,"you listen to it, you can have headphones",textgrid
116_216_40_1_20250116_103547_music_ground,116_216,40,ground,music,216,guesser,1,4.357,4.814,Music,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,1,1.41,1.947,"Uhm,",textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,3,5.258,7.822,you drink it and it's like bzbzbzbz,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,5,8.233,8.729,because it's like,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,7,9.766,9.975,uh,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,9,10.196,11.274,a thing and there's,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,11,12.026,12.513,"Yeah, that's",textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,13,13.921,14.348,"Uhm,",textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,15,14.942,16.385,it's less specific.,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,17,16.734,17.748,than that,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,19,19.297,20.018,It's like not,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,21,20.364,21.439,"It, What are those?",textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,23,24.094,24.717,Yes but like,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,25,25.482,25.889,More,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,27,26.443,27.481,More specific than that,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,29,27.862,28.844,But less specific,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,31,29.288,30.053,than each of the things,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,33,31.367,31.797,"So it, it",textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,35,32.083,32.244,it,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,37,34.945,35.698,It is fizzy.,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,39,36.641,37.06,Uhm,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,41,38.305,41.26,"Americans will also use this to just refer to, like,",textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,43,42.948,44.182,actually don't know what i'm referring to,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,116,clue_giver,45,44.505,44.691,Yeah,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,1,10.453,11.271,Is it fizzy?,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,3,12.78,13.417,Uh coke?,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,5,17.097,17.731,Lemonade,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,7,18.186,18.633,Cola,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,9,22.084,23.193,Carbonated drinks,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,11,28.969,29.144,than,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,13,29.427,29.679,coke?,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,15,30.279,30.882,Uh,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,17,32.046,32.719,fizzy drinks,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,19,35.772,36.573,Mhm,textgrid
116_216_41_1_20250116_103635_soda_ground,116_216,41,ground,soda,216,guesser,22,43.788,44.182,Soda?,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,1,1.308,1.822,"uhm,",textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,3,2.725,4.171,what we have to do in,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,5,4.814,5.24,term three.,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,7,7.183,8.348,that is related to,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,9,8.693,9.775,that is related to,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,11,10.208,11.071,"our studies,",textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,13,11.855,12.24,"uhm,",textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,15,12.629,14.531,and it comes at the end of our studies,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,17,14.93,15.15,and,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,19,15.601,16.495,demonstrates,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,21,17.206,22.159,It demonstrates at the end of our studies whether or not we move on to the next year. We have to get,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,23,22.589,24.248,40% in these,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,116,clue_giver,25,24.454,26.712,We have to get 40% in these things,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,216,guesser,1,7.338,8.557,"is, ex-experiment",textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,216,guesser,3,9.989,10.63,research,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,216,guesser,5,12.382,12.576,rr,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,216,guesser,7,15.548,16.767,Mether's retrospective,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,216,guesser,9,23.266,24.077,Graduate?,textgrid
116_216_42_1_20250116_103705_exam_ground,116_216,42,ground,exam,216,guesser,11,26.427,27.506,40%? Exams.,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,1,0.706,3.808,Uh It's a thing associated with eating.,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,3,4.403,5.409,"It is, uhm",textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,5,7.46,7.713,like,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,7,9.262,11.027,Dark chocolate will sometimes,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,9,11.34,11.696,taste...,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,11,12.613,13.06,Like thi-,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,116,clue_giver,13,13.582,13.843,Yeah,textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,216,guesser,1,6.969,9.063,"Oh, body parts or like a utensil?",textgrid
116_216_43_1_20250116_103720_bitter_ground,116_216,43,ground,bitter,216,guesser,3,11.814,12.223,Bitter?,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,1,1.402,1.706,"Ooh,",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,3,2.095,2.503,"uh,",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,5,4.03,4.972,"I, uh, you might",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,7,5.19,6.986,have this with your sausages.,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,9,8.31,8.762,"Uh,",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,11,9.28,11.108,"no, like a condiment with your sausages.",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,13,12.17,12.578,"Uh,",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,15,13.945,14.263,"Uh,",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,17,14.561,16.622,"no, it's like runnier than that. that.",textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,19,19.688,20.878,It's sometimes made of granules?,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,216,clue_giver,21,23.188,23.514,Yeah,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,116,guesser,1,7.48,7.961,Mash?,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,116,guesser,3,11.317,11.732,Ketchup?,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,116,guesser,5,13.288,13.701,Mustard,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,116,guesser,7,17.294,17.897,Uhm,textgrid
116_216_45_1_20250116_103813_gravy_board,116_216,45,board,gravy,116,guesser,9,22.564,23.099,Gravy?,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,1,1.021,1.379,ooh,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,3,2.383,2.789,uh,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,5,3.048,4.609,often used as topping,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,7,5.181,6.083,on desserts,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,9,6.491,8.028,it's got like a big seed,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,11,8.47,9.039,in the middle,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,13,9.821,11.014,sometimes they often come in like,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,15,11.376,12.59,"pairs, little bunches",textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,216,clue_giver,17,13.801,14.059,Yeah,textgrid
116_216_46_1_20250116_103828_cherry_board,116_216,46,board,cherry,116,guesser,1,13.142,13.643,Cherries,textgrid
116_216_47_1_20250116_103841_sushi_board,116_216,47,board,sushi,216,clue_giver,1,1.41,2.221,"Ooh, uhm,",textgrid
116_216_47_1_20250116_103841_sushi_board,116_216,47,board,sushi,216,clue_giver,3,3.934,5.326,"Japanese dish,",textgrid
116_216_47_1_20250116_103841_sushi_board,116_216,47,board,sushi,216,clue_giver,5,6.588,7.991,"u-, usually wrapped in",textgrid
116_216_47_1_20250116_103841_sushi_board,116_216,47,board,sushi,216,clue_giver,7,8.441,8.983,seaweed.,textgrid
116_216_47_1_20250116_103841_sushi_board,116_216,47,board,sushi,216,clue_giver,9,10.427,10.7,Yeah,textgrid
116_216_47_1_20250116_103841_sushi_board,116_216,47,board,sushi,116,guesser,1,9.703,10.269,"Uh, sushi?",textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,216,clue_giver,1,1.139,1.631,Uh,textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,216,clue_giver,3,5.412,5.755,like,textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,216,clue_giver,5,6.855,7.46,the ocean,textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,216,clue_giver,7,8.241,9.148,but narrow,textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,216,clue_giver,9,9.595,10.06,and it's r-,textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,216,clue_giver,11,10.562,11.178,Yeah,textgrid
116_216_48_1_20250116_103854_river_board,116_216,48,board,river,116,guesser,1,9.624,10.344,river,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,1,1.496,1.962,Uh...,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,3,3.266,3.757,when I'm,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,5,4.218,4.982,"tired,",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,7,6.399,6.879,"I,",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,9,7.137,7.896,"okay, I've got a",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,11,8.799,9.276,"uh,",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,13,10.202,13.32,"yeah, but in the place I, in the place I do that",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,15,13.607,14.954,I have a pillow and a,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,17,16.062,16.5,"uh,",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,216,clue_giver,19,17.181,17.55,yeah,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,116,guesser,1,8.208,8.523,Sleep,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,116,guesser,3,10.848,11.265,Yawn,textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,116,guesser,5,15.219,15.609,"duvet,",textgrid
116_216_49_1_20250116_103913_blanket_board,116_216,49,board,blanket,116,guesser,7,16.76,17.449,Blanket,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,1,1.448,1.728,"ah,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,3,2.918,3.314,"uhm,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,5,5.119,5.504,"it's like,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,7,7.096,7.967,"b-b, it's, it's,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,9,8.183,8.368,it's,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,11,8.809,9.397,"bushy,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,13,10.21,10.653,"uh,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,15,11.503,11.73,it's a,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,17,12.045,12.554,plant,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,19,12.902,13.409,that you can,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,21,13.845,14.459,"consume,",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,23,16.702,17.185,uh,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,25,17.933,19.805,"n-, it's a not a fruit.",textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,27,21.657,22.104,uh,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,29,24.355,25.484,Usually associated with,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,31,25.95,27.283,making you strong,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,33,31.959,33.428,uh ss,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,35,33.924,34.368,bit more,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,216,clue_giver,37,34.594,35.025,yeah,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,116,guesser,1,11.016,11.418,hedge,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,116,guesser,3,15.754,16.286,strawberry?,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,116,guesser,5,20.743,21.286,uhm,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,116,guesser,7,22.107,22.407,oh god,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,116,guesser,9,30.688,31.251,Kale,textgrid
116_216_50_1_20250116_103951_spinach_board,116_216,50,board,spinach,116,guesser,11,33.94,34.419,Spinach,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,1,1.404,2.111,"uh, okay",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,3,4.755,5.7,uh,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,5,6.433,7.541,"there are, like,",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,7,7.984,10.043,"you know, have you heard of v-v-, vue",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,9,10.478,10.973,V-U-E?,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,11,13.029,13.963,What does it do there?,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,13,19.78,20.199,"Uh,",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,15,21.204,21.79,"it, like,",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,17,23.112,24.165,instead of,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,19,24.45,25.959,"watching, um sss",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,21,26.231,28.937,"stuff on a TV screen at home,",textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,23,29.66,32.054,you go to this place and watch a...,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,216,clue_giver,25,33.109,33.445,Yeah,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,116,guesser,1,11.958,12.277,Yes.,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,116,guesser,3,14.864,15.351,Uhm,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,116,guesser,5,18.483,19.182,I don't know.,textgrid
116_216_51_1_20250116_104027_movie_board,116_216,51,board,movie,116,guesser,7,32.518,32.931,Movie,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,1,1.052,1.354,"Ah,",textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,3,2.29,2.798,okay.,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,5,6.465,8.947,The time of year associated with St Nicholas.,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,7,12.628,13.082,Uh,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,9,13.621,15.831,"no, Saint Nicholas is another name for someone else.",textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,11,17.161,18.545,"Yeah, and what, uh,",textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,216,clue_giver,13,18.846,21.175,what occasion is associated with thi-. Yeah there we go,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,116,guesser,1,10.943,11.706,Spring?,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,116,guesser,3,13.334,14.009,No wait,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,116,guesser,5,14.379,15.445,"That's, winter",textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,116,guesser,7,16.152,16.614,Santa.,textgrid
116_216_52_1_20250116_104050_christmas_board,116_216,52,board,christmas,116,guesser,9,19.846,20.548,Christmas?,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,1,1.535,1.973,Uh...,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,3,5.698,5.94,it's,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,5,6.645,8.872,"not a tube or a trombone, it's like,",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,7,9.117,9.768,smaller,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,9,11.051,11.411,uh,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,11,11.857,12.255,same,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,13,12.46,13.217,"category,",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,15,13.459,13.738,though,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,17,16.027,17.174,it's like golden,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,19,19.517,20.626,"uh, no, it's like",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,21,21.855,22.8,"When you think of,",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,23,23.109,25.932,"what category are, is like, tuba, trombone from?",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,25,27.824,30.45,"No, they're not, it's like",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,27,30.747,31.364,"yeah, yeah,",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,29,31.594,35.274,"and, uhm, it's the most, it's the one most commonly associated with that category",textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,216,clue_giver,31,36.781,37.011,Yeah,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,1,10.075,10.41,flute?,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,3,15.206,15.727,uhm,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,5,16.8,17.502,piccolo,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,7,18.133,18.877,is that an instrument?,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,9,26.088,26.83,Wind instruments,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,11,30.043,30.462,Brass?,textgrid
116_216_53_1_20250116_104129_trumpet_board,116_216,53,board,trumpet,116,guesser,13,36.272,37.053,Trumpet,textgrid
